course_id,title,description,tags,text,provider,subject,level,duration_hours,url
openlearn_9b316183f1ca,Liquidity management,"In this free course you will focus on liquidity management, one of the fundamental aspects relating to risk management that has come under intense scrutiny in the past few years.",,"Liquidity management In this free course you will focus on liquidity management, one of the fundamental aspects relating to risk management that has come under intense scrutiny in the past few years.",OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/liquidity-management
openlearn_6668930a90b6,Understanding service improvement in healthcare,"This free course, Understanding service improvement in healthcare, will help you to understand what people mean by the terms ‘service’ and ‘improvement’ in relation to healthcare. The course will ...",,"Understanding service improvement in healthcare This free course, Understanding service improvement in healthcare, will help you to understand what people mean by the terms ‘service’ and ‘improvement’ in relation to healthcare. The course will ...",OpenLearn (The Open University),health sports psychology,Advanced,,https://www.open.edu/openlearn/health-sports-psychology/understanding-service-improvement-healthcare
openlearn_044661efdb56,Sound for music technology: An introduction,"Whether you're a professional musician, play music with your friends on the weekends or just like to listen to CDs, music technology affects your life. In this free course, Sound for music ...",,"Sound for music technology: An introduction Whether you're a professional musician, play music with your friends on the weekends or just like to listen to CDs, music technology affects your life. In this free course, Sound for music ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/engineering-technology/sound-music-technology-an-introduction/content-section-0
openlearn_de2b62bade58,Teaching citizenship: work and the economy,"The issue of 'citizenship, work and the economy' is often neglected in everyday discussions of citizenship. But a moment's reflection should demonstrate how important it is. The vast majority of us...",,"Teaching citizenship: work and the economy The issue of 'citizenship, work and the economy' is often neglected in everyday discussions of citizenship. But a moment's reflection should demonstrate how important it is. The vast majority of us...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/teaching-citizenship-work-and-the-economy
openlearn_b7c7c26207dc,Learning to teach: making sense of learning to teach,"This free course, Making sense of learning to teach, is the first of four courses which comprise the course Learning to teach. It draws on what we know about how people learn to become teachers. It...",,"Learning to teach: making sense of learning to teach This free course, Making sense of learning to teach, is the first of four courses which comprise the course Learning to teach. It draws on what we know about how people learn to become teachers. It...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/learning-teach-making-sense-learning-teach
openlearn_c39bfd6d3be1,Learning to teach: mentoring and tutoring student teachers,This is the second of four courses which comprise the course Learning to teach. Traditionally student teachers are supported by a mentor in school and a tutor from a university. Both play ...,,Learning to teach: mentoring and tutoring student teachers This is the second of four courses which comprise the course Learning to teach. Traditionally student teachers are supported by a mentor in school and a tutor from a university. Both play ...,OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/learning-teach-mentoring-and-tutoring-student-teachers
openlearn_c5d41f41b310,Mosquito resistance to insecticides,Learn about how allele frequency can change rapidly in a population in response to selective pressure by considering how evolutionary change can occur in insects that are exposed to insecticides. ...,,Mosquito resistance to insecticides Learn about how allele frequency can change rapidly in a population in response to selective pressure by considering how evolutionary change can occur in insects that are exposed to insecticides. ...,OpenLearn (The Open University),science maths technology,Advanced,,https://www.open.edu/openlearn/science-maths-technology/mosquito-resistance-insecticides
openlearn_f942120577c7,"Literacy, social justice and inclusive practice","This free course, Literacy, social justice and inclusive practice, explores some of the tensions and debates linked to the aim of achieving literacy for all, using specific examples. It focuses on ...",,"Literacy, social justice and inclusive practice This free course, Literacy, social justice and inclusive practice, explores some of the tensions and debates linked to the aim of achieving literacy for all, using specific examples. It focuses on ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/literacy-social-justice-and-inclusive-practice
openlearn_177ef7240106,Managing virtual project teams,"Many projects are now ‘virtual’, i.e. some or all of the team are located remotely and may be working in different time zones. The project manager needs all the traditional soft skills, and more. ...",,"Managing virtual project teams Many projects are now ‘virtual’, i.e. some or all of the team are located remotely and may be working in different time zones. The project manager needs all the traditional soft skills, and more. ...",OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/managing-virtual-project-teams
openlearn_29a6fe7a3f77,Project governance and Project Management Office (PMO),"Whether a project is large or small, innovative or similar to other projects, governance and administrative support will be needed. The type of governance, and level of support, will vary ...",,"Project governance and Project Management Office (PMO) Whether a project is large or small, innovative or similar to other projects, governance and administrative support will be needed. The type of governance, and level of support, will vary ...",OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/project-governance-and-project-management-office-pmo
openlearn_431d9aa0a68a,Understanding different research perspectives,"This free course, Understanding different research perspectives, explores the development of the research process looking at the different perspectives from which an issue or phenomenon can be ...",,"Understanding different research perspectives This free course, Understanding different research perspectives, explores the development of the research process looking at the different perspectives from which an issue or phenomenon can be ...",OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/understanding-different-research-perspectives
openlearn_7a37c5de7929,Information security,Information security underpins the commercial viability and profitability of enterprises of all sizes and the effectiveness of public sector organisations. This free course begins by explaining why...,,Information security Information security underpins the commercial viability and profitability of enterprises of all sizes and the effectiveness of public sector organisations. This free course begins by explaining why...,OpenLearn (The Open University),science maths technology,Advanced,,https://www.open.edu/openlearn/science-maths-technology/information-security
openlearn_a303d85283be,Assistive technologies and online learning,"In this free course, Assistive technologies and online learning, you will explore some of the technology that disabled students use when accessing computers. We will take a look at the tools and ...",,"Assistive technologies and online learning In this free course, Assistive technologies and online learning, you will explore some of the technology that disabled students use when accessing computers. We will take a look at the tools and ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/assistive-technologies-and-online-learning
openlearn_1a39728b9c72,Difference and challenge in teams,This free course looks at how teams ‘travel’ together on a journey of development. Those journeys are hardly ever smooth. The course encourages you to recognise difference and challenge amongst ...,,Difference and challenge in teams This free course looks at how teams ‘travel’ together on a journey of development. Those journeys are hardly ever smooth. The course encourages you to recognise difference and challenge amongst ...,OpenLearn (The Open University),money business,Introductory,,https://www.open.edu/openlearn/money-business/leadership-management/difference-and-challenge-teams/content-section-0
openlearn_ce9ea22d0f33,Croeso: Beginners' Welsh,"This course is taken from Croeso, a beginners' language module that concentrates on Welsh as a tool for communication, but it also provides some insights into Welsh societies and cultures through ...",,"Croeso: Beginners' Welsh This course is taken from Croeso, a beginners' language module that concentrates on Welsh as a tool for communication, but it also provides some insights into Welsh societies and cultures through ...",OpenLearn (The Open University),languages,Introductory,,https://www.open.edu/openlearn/languages/welsh/croeso-beginners-welsh/content-section-0
openlearn_a421f1719254,Discovering development management,Discovering development management is a free course that sets out to build up the basic capacities for managing the multiple challenges of development – any development. It rests on the assumption ...,,Discovering development management Discovering development management is a free course that sets out to build up the basic capacities for managing the multiple challenges of development – any development. It rests on the assumption ...,OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/discovering-development-management
openlearn_9e3dc4811794,The Ancient Olympics: bridging past and present,"This free course, The Ancient Olympics: bridging past and present, highlights the similarities and differences between our modern Games and the Ancient Olympics and explores why today, as we ...",,"The Ancient Olympics: bridging past and present This free course, The Ancient Olympics: bridging past and present, highlights the similarities and differences between our modern Games and the Ancient Olympics and explores why today, as we ...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/the-ancient-olympics-bridging-past-and-present
openlearn_2d4675b28c4c,Secondary learning,"This free course, Secondary learning, will identify and explore some of the key issues around learning and teaching in secondary schools. Through coming to understand these issues and debates, you ...",,"Secondary learning This free course, Secondary learning, will identify and explore some of the key issues around learning and teaching in secondary schools. Through coming to understand these issues and debates, you ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/secondary-learning
openlearn_d13d093b5406,Assessment in secondary modern foreign languages,"This free course, Assessment in secondary modern foreign languages, will identify and explore some of the key issues around assessing modern foreign languages in secondary schools. Through coming ...",,"Assessment in secondary modern foreign languages This free course, Assessment in secondary modern foreign languages, will identify and explore some of the key issues around assessing modern foreign languages in secondary schools. Through coming ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/assessment-secondary-modern-foreign-languages
openlearn_94812e889385,Teaching secondary modern foreign languages,"This free course, Teaching secondary modern foreign languages, will identify and explore some of the key issues around teaching modern foreign languages in secondary schools. Through coming to ...",,"Teaching secondary modern foreign languages This free course, Teaching secondary modern foreign languages, will identify and explore some of the key issues around teaching modern foreign languages in secondary schools. Through coming to ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/teaching-secondary-modern-foreign-languages
openlearn_b57a8ed6b1f3,Teaching secondary mathematics,"This free course, Teaching secondary mathematics, will identify and explore some of the key issues around teaching mathematics in secondary schools. Through coming to understand these issues and ...",,"Teaching secondary mathematics This free course, Teaching secondary mathematics, will identify and explore some of the key issues around teaching mathematics in secondary schools. Through coming to understand these issues and ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/education/teaching-secondary-mathematics/content-section-0
openlearn_70755ab18ae5,Assessment in secondary mathematics,"This free course, Assessment in secondary mathematics, will identify and explore some of the key issues around assessing mathematics in secondary schools. Through coming to understand these issues ...",,"Assessment in secondary mathematics This free course, Assessment in secondary mathematics, will identify and explore some of the key issues around assessing mathematics in secondary schools. Through coming to understand these issues ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/education/assessment-secondary-mathematics/content-section-0
openlearn_033958c1e80a,Teaching secondary science,"This free course, Teaching secondary science, will identify and explore some of the key issues around science pedagogy in secondary schools. Through coming to understand these issues and debates, ...",,"Teaching secondary science This free course, Teaching secondary science, will identify and explore some of the key issues around science pedagogy in secondary schools. Through coming to understand these issues and debates, ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/teaching-secondary-science
openlearn_ecdf68b25edc,Assessment in secondary science,"This free course, Assessment in secondary science, will identify and explore some of the key issues around science assessment practice in secondary schools. Through these issues and debates, you ...",,"Assessment in secondary science This free course, Assessment in secondary science, will identify and explore some of the key issues around science assessment practice in secondary schools. Through these issues and debates, you ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/assessment-secondary-science
openlearn_99c3b17551a9,Assessment in secondary music,"This free course, Assessment in secondary music, will identify and explore some of the key issues around assessing music in secondary schools. Through coming to understand these issues and ...",,"Assessment in secondary music This free course, Assessment in secondary music, will identify and explore some of the key issues around assessing music in secondary schools. Through coming to understand these issues and ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/assessment-secondary-music
openlearn_1d482a4f5d49,Teaching secondary music,"This free course, Teaching secondary music, will identify and explore some of the key issues around teaching music in secondary schools. Through coming to understand these issues and debates, you ...",,"Teaching secondary music This free course, Teaching secondary music, will identify and explore some of the key issues around teaching music in secondary schools. Through coming to understand these issues and debates, you ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/teaching-secondary-music
openlearn_cd5df9ea374b,Assessment in secondary geography,"This free course, Assessment in secondary geography, will identify and explore some of the key issues around assessing geography in secondary schools. Through coming to understand these issues and ...",,"Assessment in secondary geography This free course, Assessment in secondary geography, will identify and explore some of the key issues around assessing geography in secondary schools. Through coming to understand these issues and ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/assessment-secondary-geography
openlearn_5f11a0b61f38,Teaching secondary geography,"This free course, Teaching secondary geography, will identify and explore some of the key issues around teaching geography in secondary schools. Through coming to understand these issues and ...",,"Teaching secondary geography This free course, Teaching secondary geography, will identify and explore some of the key issues around teaching geography in secondary schools. Through coming to understand these issues and ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/teaching-secondary-geography
openlearn_17e4cfcde27d,Introduction to polymers,"This free course, Introduction to polymers, examines the use of polymers and demonstrates how their properties are controlled by their molecular structure. You will learn how this structure ...",,"Introduction to polymers This free course, Introduction to polymers, examines the use of polymers and demonstrates how their properties are controlled by their molecular structure. You will learn how this structure ...",OpenLearn (The Open University),science maths technology,Advanced,,https://www.open.edu/openlearn/science-maths-technology/chemistry/introduction-polymers/content-section-0
openlearn_e4aba15cac6a,Managing complexity: a systems approach,"Do you need to change the way you think when faced with a complex situation? Managing complexity: a systems approach, is a free course that examines how systemic thinking and practice enables you ...",,"Managing complexity: a systems approach Do you need to change the way you think when faced with a complex situation? Managing complexity: a systems approach, is a free course that examines how systemic thinking and practice enables you ...",OpenLearn (The Open University),society politics law,Advanced,,https://www.open.edu/openlearn/society-politics-law/managing-complexity-systems-approach
openlearn_2bd127fd666d,Lead and manage change in health and social care,"Change is everywhere in health and social care work and can evoke a variety of emotions, from excitement and eager anticipation, to fear and outright hostility. In this free course, How to manage ...",,"Lead and manage change in health and social care Change is everywhere in health and social care work and can evoke a variety of emotions, from excitement and eager anticipation, to fear and outright hostility. In this free course, How to manage ...",OpenLearn (The Open University),health sports psychology,Advanced,,https://www.open.edu/openlearn/health-sports-psychology/lead-and-manage-change-health-and-social-care
openlearn_df8b68743eea,Systems diagramming,"Please note: This course contains a Flash activity which is no longer playable. It is being updated. This course can still be studied, but you may like to postpone your study for now if you would ...",,"Systems diagramming Please note: This course contains a Flash activity which is no longer playable. It is being updated. This course can still be studied, but you may like to postpone your study for now if you would ...",OpenLearn (The Open University),digital computing,Introductory,,https://www.open.edu/openlearn/digital-computing/systems-diagramming
openlearn_903be89c855f,Remaking the relations of work and welfare,"How do 'welfare to work' programmes such as the New Deal take into account and shape people's personal lives? This free course, Remaking the relations of work and welfare, looks at how ...",,"Remaking the relations of work and welfare How do 'welfare to work' programmes such as the New Deal take into account and shape people's personal lives? This free course, Remaking the relations of work and welfare, looks at how ...",OpenLearn (The Open University),society politics law,Advanced,,https://www.open.edu/openlearn/society-politics-law/sociology/remaking-the-relations-work-and-welfare/content-section-0
openlearn_9510bd207598,"Nationalism, self-determination and secession","What makes a 'nation' and what makes peoples strive for nationhood? This free course, Nationalism, self-determination and secession, will provide you with an introduction to studying political ...",,"Nationalism, self-determination and secession What makes a 'nation' and what makes peoples strive for nationhood? This free course, Nationalism, self-determination and secession, will provide you with an introduction to studying political ...",OpenLearn (The Open University),society politics law,Intermediate,,https://www.open.edu/openlearn/society-politics-law/politics/nationalism-self-determination-and-secession/content-section-0
openlearn_e31c3d00e3b9,Medicine transformed: on access to healthcare,Access to healthcare is important to all of us. Did the arrival of state medicine in the twentieth century mean that everyone had access to good medical services? If you fell sick in 1930 where ...,,Medicine transformed: on access to healthcare Access to healthcare is important to all of us. Did the arrival of state medicine in the twentieth century mean that everyone had access to good medical services? If you fell sick in 1930 where ...,OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-science-technology-medicine/medicine-transformed-on-access-healthcare/content-section-0
openlearn_589f419e69d9,Robert Owen and New Lanark,"Childcare, education, working conditions, healthcare, crime: these issues are hotly debated in today's society. They are also issues that Robert Owen, seen by some as a visionary and by others as a...",,"Robert Owen and New Lanark Childcare, education, working conditions, healthcare, crime: these issues are hotly debated in today's society. They are also issues that Robert Owen, seen by some as a visionary and by others as a...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-art/robert-owen-and-new-lanark/content-section-0
openlearn_43db43ec831a,Schubert's Lieder: Settings of Goethe's poems,"This free course, Schubert's Lieder: Settings of Goethe's poems, looks at the short poems in German that were set to music by Franz Schubert (17971828) for a single voice with piano, a genre known ...",,"Schubert's Lieder: Settings of Goethe's poems This free course, Schubert's Lieder: Settings of Goethe's poems, looks at the short poems in German that were set to music by Franz Schubert (17971828) for a single voice with piano, a genre known ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-art/schuberts-lieder-settings-goethes-poems/content-section-0
openlearn_a924f9c5bf36,David Hume,"This free course, David Hume, examines Hume's reasons for being complacent in the face of death, as these are laid out in his suppressed essay of 1755, 'Of the immortality of the soul'. More ...",,"David Hume This free course, David Hume, examines Hume's reasons for being complacent in the face of death, as these are laid out in his suppressed essay of 1755, 'Of the immortality of the soul'. More ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-art/david-hume/content-section-0
openlearn_3e6c1fd26750,Delacroix,"In this free course, Delacroix, you will be introduced to a variety of Delacroix's work and will see how his paintings relate to the cultural transition from Enlightenment to Romanticism. You will...",,"Delacroix In this free course, Delacroix, you will be introduced to a variety of Delacroix's work and will see how his paintings relate to the cultural transition from Enlightenment to Romanticism. You will...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/history-art/delacroix/content-section-0
openlearn_3e19e194cc23,Philosophy: the nature of persons,"What is a person? This free course, Philosophy: the nature of persons, examines this philosophical question concerning the nature of personhood. You will examine whether a 'person' is the same as a...",,"Philosophy: the nature of persons What is a person? This free course, Philosophy: the nature of persons, examines this philosophical question concerning the nature of personhood. You will examine whether a 'person' is the same as a...",OpenLearn (The Open University),history the arts,Advanced,,https://www.open.edu/openlearn/history-the-arts/philosophy/philosophy-the-nature-persons/content-section-0
openlearn_93146f6291c9,Working with our environment: an introduction,"Global warming: are we responsible? Is our environmental impact damaging the planet? This free course, Working with our environment: an introduction, examines the use of ozone-depleting technology,...",,"Working with our environment: an introduction Global warming: are we responsible? Is our environmental impact damaging the planet? This free course, Working with our environment: an introduction, examines the use of ozone-depleting technology,...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/environmental-studies/working-our-environment-introduction/content-section-0
openlearn_b6ba429682b0,Using film music in the classroom,There are many approaches to using film music in the classroom including: a focus on pupil experience; a focus on the structure of composition; a focus on the relationship between music and image. ...,,Using film music in the classroom There are many approaches to using film music in the classroom including: a focus on pupil experience; a focus on the structure of composition; a focus on the relationship between music and image. ...,OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/using-film-music-the-classroom
openlearn_1194b8718e32,School geography: Exploring a definition,"This free course, School geography: Exploring a definition, focuses on how geography is currently being taught and understood. While studying it you will read about the significance of geography as...",,"School geography: Exploring a definition This free course, School geography: Exploring a definition, focuses on how geography is currently being taught and understood. While studying it you will read about the significance of geography as...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/school-geography-exploring-definition
openlearn_f6b8d756928e,Cell signalling,"This free course, Cell signalling, explains the general principles of signal transduction and specifically, how even the simplest organisms can detect and respond to events in their ever-changing ...",,"Cell signalling This free course, Cell signalling, explains the general principles of signal transduction and specifically, how even the simplest organisms can detect and respond to events in their ever-changing ...",OpenLearn (The Open University),science maths technology,Advanced,,https://www.open.edu/openlearn/science-maths-technology/cell-signalling
openlearn_e48dff0a2138,What is the genome made of?,"Genomes are composed of DNA, and a knowledge of the structure of DNA is essential to understand how it can function as hereditary material. DNA is remarkable, breathtakingly simple in its structure...",,"What is the genome made of? Genomes are composed of DNA, and a knowledge of the structure of DNA is essential to understand how it can function as hereditary material. DNA is remarkable, breathtakingly simple in its structure...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/biology/what-the-genome-made-of/content-section-0
openlearn_1f74638881d6,"Creativity, community and ICT","What do you think being creative means? This free course, Creativity, community and ICT, engages with the debates surrounding the term 'creativity' and explores ways in which ICT creates new ...",,"Creativity, community and ICT What do you think being creative means? This free course, Creativity, community and ICT, engages with the debates surrounding the term 'creativity' and explores ways in which ICT creates new ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/creativity-community-and-ict
openlearn_c2bf6f9b7279,Geography in education: exploring a definition,"This free course, Geography in education: exploring a definition, is aimed at geography teachers, or those with an interest in studying or teaching geography. It looks at the contribution that ...",,"Geography in education: exploring a definition This free course, Geography in education: exploring a definition, is aimed at geography teachers, or those with an interest in studying or teaching geography. It looks at the contribution that ...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/geography-education-exploring-definition
openlearn_f7bf2e48c22a,Minerals and the crystalline state,"Rocks are made of minerals and, as minerals are natural crystals, the geological world is mostly a crystalline world. This free course, Minerals and the crystalline state, introduces the study of ...",,"Minerals and the crystalline state Rocks are made of minerals and, as minerals are natural crystals, the geological world is mostly a crystalline world. This free course, Minerals and the crystalline state, introduces the study of ...",OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/minerals-and-the-crystalline-state
openlearn_4b237f8fbb98,Energy resources: solar energy,Energy from sources other than fossil and nuclear fuels is to a large extent free of the concerns about environmental effects and renewability that characterize those two sources. Each alternative ...,,Energy resources: solar energy Energy from sources other than fossil and nuclear fuels is to a large extent free of the concerns about environmental effects and renewability that characterize those two sources. Each alternative ...,OpenLearn (The Open University),nature environment,Intermediate,,https://www.open.edu/openlearn/nature-environment/environmental-studies/energy-resources-solar-energy/content-section-0
openlearn_822a56449815,Earthquakes,"Earthquakes shake the ground surface, can cause buildings to collapse, disrupt transport and services, and can cause fires. They can trigger landslides and tsunami in short, earthquakes can be ...",,"Earthquakes Earthquakes shake the ground surface, can cause buildings to collapse, disrupt transport and services, and can cause fires. They can trigger landslides and tsunami in short, earthquakes can be ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/geology/earthquakes/content-section-0
openlearn_f710f0cf9823,Surface water,Water is arguably the most important physical resource as it is the one that is essential to human survival. Understanding the global water cycle and how we use water is essential to planning a ...,,Surface water Water is arguably the most important physical resource as it is the one that is essential to human survival. Understanding the global water cycle and how we use water is essential to planning a ...,OpenLearn (The Open University),nature environment,Intermediate,,https://www.open.edu/openlearn/nature-environment/environmental-studies/surface-water/content-section-0
openlearn_cca43b30de7a,Biofuels,"This free course, Biofuels, investigates what is meant by a biofuel and covers the advantages of using biofuels compared with fossil fuels. The different types of biofuel are explored, with ...",,"Biofuels This free course, Biofuels, investigates what is meant by a biofuel and covers the advantages of using biofuels compared with fossil fuels. The different types of biofuel are explored, with ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/biofuels
openlearn_47bdc350fd0d,Seeing the light,"This free course, Seeing the light, will teach you about how the Sun affects your home, both in terms of light and warmth and the energy it generates. You will learn about how it can affect your ...",,"Seeing the light This free course, Seeing the light, will teach you about how the Sun affects your home, both in terms of light and warmth and the energy it generates. You will learn about how it can affect your ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/seeing-the-light
openlearn_bf8c2b9cdb45,Welsh history and its sources,"This course is a teaching and learning resource for anyone interested in Welsh history. It contains study materials, links to some of the most important institutions that contribute to our ...",,"Welsh history and its sources This course is a teaching and learning resource for anyone interested in Welsh history. It contains study materials, links to some of the most important institutions that contribute to our ...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/history/welsh-history-and-its-sources/content-section-0
openlearn_30eed246b056,Understanding society: families,"In this free course, Understanding society: families, you will explore how different families have different ideas about how work in the home should be divided. You will also investigate the ...",,"Understanding society: families In this free course, Understanding society: families, you will explore how different families have different ideas about how work in the home should be divided. You will also investigate the ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/early-years/understanding-society-families/content-section-0
openlearn_e83a75e6ca45,Starting with maths: Patterns and formulas,"Patterns occur everywhere in art, nature, science and especially mathematics. Being able to recognise, describe and use these patterns is an important skill that helps you to tackle a wide variety...",,"Starting with maths: Patterns and formulas Patterns occur everywhere in art, nature, science and especially mathematics. Being able to recognise, describe and use these patterns is an important skill that helps you to tackle a wide variety...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/starting-maths-patterns-and-formulas/content-section-0
openlearn_a3749e0487cd,Exploring sport online: Athletes and efficient hearts,"We all know that the heart is very important but what exactly does the heart do? Why is the blood so important? What functions do the lungs perform? In this free course, Exploring sport online: ...",,"Exploring sport online: Athletes and efficient hearts We all know that the heart is very important but what exactly does the heart do? Why is the blood so important? What functions do the lungs perform? In this free course, Exploring sport online: ...",OpenLearn (The Open University),health sports psychology,Introductory,,https://www.open.edu/openlearn/health-sports-psychology/sport-fitness/exploring-sport-online-athletes-and-efficient-hearts/content-section-0
openlearn_9d180b6de763,Careers education and guidance (Chinese),本免费课程是“职业生涯教育与指导”课程的中文翻译版本，英文原版也在本网站中提供。 This free course is the Chinese version of Careers education and guidance which is also available in English.,,Careers education and guidance (Chinese) 本免费课程是“职业生涯教育与指导”课程的中文翻译版本，英文原版也在本网站中提供。 This free course is the Chinese version of Careers education and guidance which is also available in English.,OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/careers-education-and-guidance-chinese
openlearn_0ce2a1a29ffc,A global dimension to science education in schools,"Is your science teaching very western-oriented? This free course, A global dimension to science education in schools, is aimed at those teachers who would like to give a more global feeling to ...",,"A global dimension to science education in schools Is your science teaching very western-oriented? This free course, A global dimension to science education in schools, is aimed at those teachers who would like to give a more global feeling to ...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/a-global-dimension-science-education-schools
openlearn_90b279865ee6,Enhancing pupil learning on museum visits,"Museums give children experiences above and beyond the everyday experiences that enrich and build upon classroom teaching and learning. Taking pupils to a museum, or bringing museum artefacts into...",,"Enhancing pupil learning on museum visits Museums give children experiences above and beyond the everyday experiences that enrich and build upon classroom teaching and learning. Taking pupils to a museum, or bringing museum artefacts into...",OpenLearn (The Open University),education,Intermediate,,https://www.open.edu/openlearn/education/enhancing-pupil-learning-on-museum-visits
openlearn_52db56b4a0b5,Why teach art?,"What value does art have in the school curriculum? The answer is provided by this free course, Why teach art? Aimed primarily at colleagues teaching art in schools, it explores the justification ...",,"Why teach art? What value does art have in the school curriculum? The answer is provided by this free course, Why teach art? Aimed primarily at colleagues teaching art in schools, it explores the justification ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/why-teach-art
openlearn_a7db41406644,Network security,"Encryption of files and firewalls are just some of the security measures that can be used in security. This free course, Network security, which assumes you have a substantial knowledge of ...",,"Network security Encryption of files and firewalls are just some of the security measures that can be used in security. This free course, Network security, which assumes you have a substantial knowledge of ...",OpenLearn (The Open University),digital computing,Advanced,,https://www.open.edu/openlearn/digital-computing/network-security
openlearn_ba6b5e010283,People-centred designing,"Designed products surround us all and range from bus tickets to buildings. This free course, People-centred designing, focuses firmly on usability and the increasingly important phenomenon of ...",,"People-centred designing Designed products surround us all and range from bus tickets to buildings. This free course, People-centred designing, focuses firmly on usability and the increasingly important phenomenon of ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/design-innovation/people-centred-designing/content-section-0
openlearn_bc62c02285d0,History of reading: An introduction to reading in the past,"This free course, History of reading: An introduction to reading in the past, consists of a series of essays, drawn from material contained in the Reading Experience Database, that illustrate ...",,"History of reading: An introduction to reading in the past This free course, History of reading: An introduction to reading in the past, consists of a series of essays, drawn from material contained in the Reading Experience Database, that illustrate ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-reading-an-introduction-reading-the-past
openlearn_5081a476ca0f,Studying mammals: Food for thought,"Who were our ancestors? How are apes and humans related? And where does the extinct Homo erectus fit into the puzzle? In this free course, Studying mammals: Food for thought, we will examine ...",,"Studying mammals: Food for thought Who were our ancestors? How are apes and humans related? And where does the extinct Homo erectus fit into the puzzle? In this free course, Studying mammals: Food for thought, we will examine ...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/natural-history/studying-mammals-food-thought/content-section-0
